Kind,Name,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclMethod,CountDeclMethodAll,CountLineCode,CountLineComment,MaxInheritanceTree
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/containers/jetty-http/src/main/java/org/glassfish/jersey/jetty/JettyHttpContainerFactory.java",,,,10,,109,195,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/containers/jetty-http/src/main/java/org/glassfish/jersey/jetty/JettyHttpContainerProvider.java",,,,1,,14,45,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/containers/jetty-http/src/main/java/org/glassfish/jersey/jetty/package-info.java",,,,0,,1,42,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/containers/jetty-http/src/test/java/org/glassfish/jersey/jetty/AbstractJettyServerTester.java",,,,7,,70,53,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/containers/jetty-http/src/test/java/org/glassfish/jersey/jetty/AsyncTest.java",,,,14,,113,54,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/containers/jetty-http/src/test/java/org/glassfish/jersey/jetty/ExceptionTest.java",,,,3,,35,42,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/containers/jetty-http/src/test/java/org/glassfish/jersey/jetty/LifecycleListenerTest.java",,,,9,,82,46,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/containers/jetty-http/src/test/java/org/glassfish/jersey/jetty/OptionsTest.java",,,,3,,37,39,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/containers/jetty-servlet/src/main/java/org/glassfish/jersey/jetty/servlet/JettyWebContainerFactory.java",,,,11,,107,177,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/containers/jetty-servlet/src/main/java/org/glassfish/jersey/jetty/servlet/package-info.java",,,,0,,1,42,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/containers/simple-http/src/main/java/org/glassfish/jersey/simple/SimpleContainer.java",,,,28,,245,81,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/containers/simple-http/src/main/java/org/glassfish/jersey/simple/SimpleContainerFactory.java",,,,13,,106,173,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/containers/simple-http/src/main/java/org/glassfish/jersey/simple/SimpleContainerProvider.java",,,,1,,14,46,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/containers/simple-http/src/main/java/org/glassfish/jersey/simple/SimpleServer.java",,,,1,,5,45,
