Kind,Name,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclMethod,CountDeclMethodAll,CountLineCode,CountLineComment,MaxInheritanceTree
Public Method,"""com.example.mortar.screen.SimplePathContainer.performTraversal.(Anon_1).onMeasured""",,,,,,9,0,
Class,"""com.example.mortar.screen.SimplePathContainer.performTraversal.(Anon_1).onMeasured.(Anon_2)""",2,1,0,1,1,6,0,1
Public Method,"""com.example.mortar.screen.SimplePathContainer.performTraversal.(Anon_1).onMeasured.(Anon_2).onTraversalCompleted""",,,,,,5,0,
Private Method,"""com.example.mortar.screen.SimplePathContainer.runAnimation""",,,,,,11,0,
Class,"""com.example.mortar.screen.SimplePathContainer.runAnimation.(Anon_3)""",2,1,0,1,1,5,0,1
Public Method,"""com.example.mortar.screen.SimplePathContainer.runAnimation.(Anon_3).onAnimationEnd""",,,,,,4,0,
File,"""mortar-0.18/mortar-sample/src/main/java/com/example/mortar/screen/SimplePathContainer.java""",,,,8,,103,19,
Public Class,"""com.example.hellomortar.HelloApplication""",1,2,0,1,1,7,0,2
Public Method,"""com.example.hellomortar.HelloApplication.getSystemService""",,,,,,4,0,
File,"""mortar-0.18/mortar-helloworld/src/main/java/com/example/hellomortar/HelloApplication.java""",,,,1,,10,15,
Package,"""com.example.mortar.model""",,,,18,,159,90,
Public Class,"""com.example.mortar.model.Chat""",1,2,0,5,5,58,3,1
Constructor,"""com.example.mortar.model.Chat.Chat""",,,,,,6,0,
Public Method,"""com.example.mortar.model.Chat.getId""",,,,,,3,0,
Public Method,"""com.example.mortar.model.Chat.getMessage""",,,,,,3,0,
Public Method,"""com.example.mortar.model.Chat.getMessages""",,,,,,35,3,
Class,"""com.example.mortar.model.Chat.getMessages.(Anon_1)""",2,6,0,1,1,29,1,1
Public Method,"""com.example.mortar.model.Chat.getMessages.(Anon_1).call""",,,,,,28,1,
Public Method,"""com.example.mortar.model.Chat.toString""",,,,,,3,0,
File,"""mortar-0.18/mortar-sample/src/main/java/com/example/mortar/model/Chat.java""",,,,6,,68,18,
Public Class,"""com.example.mortar.view.FriendView""",1,3,0,3,3,15,0,2
Public Constructor,"""com.example.mortar.view.FriendView.FriendView""",,,,,,4,0,
Protected Method,"""com.example.mortar.view.FriendView.onAttachedToWindow""",,,,,,4,0,
Protected Method,"""com.example.mortar.view.FriendView.onDetachedFromWindow""",,,,,,4,0,
File,"""mortar-0.18/mortar-sample/src/main/java/com/example/mortar/view/FriendView.java""",,,,3,,22,15,
Public Class,"""com.example.mortar.screen.Utils""",1,1,0,2,2,24,0,1
Public Interface,"""com.example.mortar.screen.Utils.OnMeasuredCallback""",0,0,1,1,1,3,0,0
