Kind,Name,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclMethod,CountDeclMethodAll,CountLineCode,CountLineComment,MaxInheritanceTree
Public Method,"""org.tomahawk.libtomahawk.collection.Playlist.getAlbum""",,,,,,3,3,
Public Method,"""org.tomahawk.libtomahawk.collection.Playlist.getArtist""",,,,,,3,3,
Public Method,"""org.tomahawk.libtomahawk.collection.Playlist.getCacheKey""",,,,,,3,0,
Public Method,"""org.tomahawk.libtomahawk.collection.Playlist.getCount""",,,,,,3,0,
Public Method,"""org.tomahawk.libtomahawk.collection.Playlist.getCurrentRevision""",,,,,,3,0,
Public Method,"""org.tomahawk.libtomahawk.collection.Playlist.getEntries""",,,,,,3,3,
Public Method,"""org.tomahawk.libtomahawk.collection.Playlist.getEntryAtPos""",,,,,,6,0,
Public Method,"""org.tomahawk.libtomahawk.collection.Playlist.getEntryWithQuery""",,,,,,8,0,
Public Method,"""org.tomahawk.libtomahawk.collection.Playlist.getFirstEntry""",,,,,,6,3,
Public Method,"""org.tomahawk.libtomahawk.collection.Playlist.getHatchetId""",,,,,,3,0,
Public Method,"""org.tomahawk.libtomahawk.collection.Playlist.getId""",,,,,,3,0,
Public Method,"""org.tomahawk.libtomahawk.collection.Playlist.getImage""",,,,,,3,0,
Public Method,"""org.tomahawk.libtomahawk.collection.Playlist.getIndexOfEntry""",,,,,,3,0,
Public Method,"""org.tomahawk.libtomahawk.collection.Playlist.getLastEntry""",,,,,,6,3,
Public Method,"""org.tomahawk.libtomahawk.collection.Playlist.getName""",,,,,,3,3,
Public Method,"""org.tomahawk.libtomahawk.collection.Playlist.getNextEntry""",,,,,,7,3,
Public Static Method,"""org.tomahawk.libtomahawk.collection.Playlist.getPlaylistById""",,,,,,3,4,
Public Method,"""org.tomahawk.libtomahawk.collection.Playlist.getPreviousEntry""",,,,,,7,3,
Public Method,"""org.tomahawk.libtomahawk.collection.Playlist.getQueries""",,,,,,7,0,
Public Method,"""org.tomahawk.libtomahawk.collection.Playlist.getTopArtistNames""",,,,,,3,0,
Public Method,"""org.tomahawk.libtomahawk.collection.Playlist.getUserId""",,,,,,7,0,
Public Method,"""org.tomahawk.libtomahawk.collection.Playlist.hasNextEntry""",,,,,,3,3,
Public Method,"""org.tomahawk.libtomahawk.collection.Playlist.hasPreviousEntry""",,,,,,3,3,
Public Method,"""org.tomahawk.libtomahawk.collection.Playlist.isFilled""",,,,,,3,0,
Public Method,"""org.tomahawk.libtomahawk.collection.Playlist.setCount""",,,,,,3,0,
Public Method,"""org.tomahawk.libtomahawk.collection.Playlist.setCurrentRevision""",,,,,,7,0,
Public Method,"""org.tomahawk.libtomahawk.collection.Playlist.setEntries""",,,,,,3,3,
Public Method,"""org.tomahawk.libtomahawk.collection.Playlist.setFilled""",,,,,,3,0,
Public Method,"""org.tomahawk.libtomahawk.collection.Playlist.setHatchetId""",,,,,,3,0,
Public Method,"""org.tomahawk.libtomahawk.collection.Playlist.setId""",,,,,,4,0,
Public Method,"""org.tomahawk.libtomahawk.collection.Playlist.setName""",,,,,,5,5,
Public Method,"""org.tomahawk.libtomahawk.collection.Playlist.setTopArtistNames""",,,,,,3,0,
Public Method,"""org.tomahawk.libtomahawk.collection.Playlist.size""",,,,,,3,3,
Public Method,"""org.tomahawk.libtomahawk.collection.Playlist.toString""",,,,,,3,3,
Public Method,"""org.tomahawk.libtomahawk.collection.Playlist.updateTopArtistNames""",,,,,,25,0,
Class,"""org.tomahawk.libtomahawk.collection.Playlist.updateTopArtistNames.(Anon_1)""",2,1,0,1,1,6,0,1
Public Method,"""org.tomahawk.libtomahawk.collection.Playlist.updateTopArtistNames.(Anon_1).compare""",,,,,,3,0,
File,"""tomahawk-android-0.83/src/org/tomahawk/libtomahawk/collection/Playlist.java""",,,,48,,262,114,
Public Class,"""org.tomahawk.libtomahawk.resolver.FuzzyIndex""",1,3,0,9,9,183,12,1
