Kind,Name,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclMethod,CountDeclMethodAll,CountLineCode,CountLineComment,MaxInheritanceTree
Public Static Method,"""org.thoughtcrime.securesms.util.BitmapUtil.toByteArray""",,,,,,5,0,
Public Static Method,"""org.thoughtcrime.securesms.util.BitmapUtil.toCompressedJpeg""",,,,,,5,0,
File,"""TextSecure-2.19.0/src/org/thoughtcrime/securesms/jobs/persistence/EncryptingJobSerializer.java""",,,,3,,44,0,
Package,"""org.thoughtcrime.securesms.jobs.persistence""",,,,3,,44,0,
Public Class,"""org.thoughtcrime.securesms.jobs.persistence.EncryptingJobSerializer""",2,3,0,3,3,34,0,1
Public Constructor,"""org.thoughtcrime.securesms.jobs.persistence.EncryptingJobSerializer.EncryptingJobSerializer""",,,,,,3,0,
Public Method,"""org.thoughtcrime.securesms.jobs.persistence.EncryptingJobSerializer.deserialize""",,,,,,15,0,
Public Method,"""org.thoughtcrime.securesms.jobs.persistence.EncryptingJobSerializer.serialize""",,,,,,11,0,
File,"""TextSecure-2.19.0/src/org/thoughtcrime/securesms/dependencies/InjectableType.java""",,,,0,,3,0,
Public Interface,"""org.thoughtcrime.securesms.dependencies.InjectableType""",0,0,10,0,0,2,0,0
File,"""TextSecure-2.19.0/src/org/thoughtcrime/securesms/util/LinkedBlockingLifoQueue.java""",,,,3,,18,0,
Public Generic Class,"""org.thoughtcrime.securesms.util.LinkedBlockingLifoQueue""",1,0,0,3,59,16,0,3
TypeVariable,"""org.thoughtcrime.securesms.util.LinkedBlockingLifoQueue.E""",1,0,0,0,0,0,0,1
Public Method,"""org.thoughtcrime.securesms.util.LinkedBlockingLifoQueue.add""",,,,,,4,0,
Public Method,"""org.thoughtcrime.securesms.util.LinkedBlockingLifoQueue.offer""",,,,,,4,0,
