Kind,Name,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclMethod,CountDeclMethodAll,CountLineCode,CountLineComment,MaxInheritanceTree
Public Method,"""com.graphhopper.storage.TurnCostExtension.toString""",,,,,,4,0,
File,"""graphhopper-0.7.0/core/src/main/java/com/graphhopper/storage/TurnCostExtension.java""",,,,20,,180,47,
Public Class,"""com.graphhopper.storage.RAMIntDataAccessTest""",1,2,0,2,19,12,4,2
Public Method,"""com.graphhopper.storage.RAMIntDataAccessTest.createDataAccess""",,,,,,4,0,
Public Method,"""com.graphhopper.storage.RAMIntDataAccessTest.testSet_GetBytes""",,,,,,3,1,
File,"""graphhopper-0.7.0/core/src/test/java/com/graphhopper/storage/RAMIntDataAccessTest.java""",,,,2,,13,21,
Public Annotation,"""com.graphhopper.util.NotThreadSafe""",0,0,0,0,0,3,5,0
File,"""graphhopper-0.7.0/core/src/main/java/com/graphhopper/util/NotThreadSafe.java""",,,,0,,4,22,
Public Interface,"""com.graphhopper.ui.MapLayer""",1,0,1,5,5,8,0,2
Abstract Method,"""com.graphhopper.ui.MapLayer.getBounds""",,,,,,1,0,
Abstract Method,"""com.graphhopper.ui.MapLayer.paint""",,,,,,1,0,
Abstract Method,"""com.graphhopper.ui.MapLayer.repaint""",,,,,,1,0,
Abstract Method,"""com.graphhopper.ui.MapLayer.setBounds""",,,,,,1,0,
Abstract Method,"""com.graphhopper.ui.MapLayer.setBuffering""",,,,,,1,0,
File,"""graphhopper-0.7.0/tools/src/main/java/com/graphhopper/ui/MapLayer.java""",,,,5,,12,20,
Public Class,"""com.graphhopper.storage.UnsafeDataAccessTest""",1,4,0,4,21,41,6,2
Public Method,"""com.graphhopper.storage.UnsafeDataAccessTest.createDataAccess""",,,,,,4,0,
Public Method,"""com.graphhopper.storage.UnsafeDataAccessTest.testBoundsCheck""",,,,,,3,1,
Public Method,"""com.graphhopper.storage.UnsafeDataAccessTest.testExceptionIfNoEnsureCapacityWasCalled""",,,,,,3,1,
Public Method,"""com.graphhopper.storage.UnsafeDataAccessTest.testNativeOrder""",,,,,,24,1,
File,"""graphhopper-0.7.0/core/src/test/java/com/graphhopper/storage/UnsafeDataAccessTest.java""",,,,4,,46,23,
Public Class,"""com.graphhopper.storage.index.Location2IDFullIndex""",2,11,0,13,13,106,5,1
Public Constructor,"""com.graphhopper.storage.index.Location2IDFullIndex.Location2IDFullIndex""",,,,,,5,0,
Public Method,"""com.graphhopper.storage.index.Location2IDFullIndex.close""",,,,,,4,0,
Public Method,"""com.graphhopper.storage.index.Location2IDFullIndex.create""",,,,,,4,0,
Public Method,"""com.graphhopper.storage.index.Location2IDFullIndex.findClosest""",,,,,,36,0,
Public Method,"""com.graphhopper.storage.index.Location2IDFullIndex.findID""",,,,,,4,0,
Public Method,"""com.graphhopper.storage.index.Location2IDFullIndex.flush""",,,,,,3,0,
Public Method,"""com.graphhopper.storage.index.Location2IDFullIndex.getCapacity""",,,,,,4,0,
Public Method,"""com.graphhopper.storage.index.Location2IDFullIndex.isClosed""",,,,,,4,0,
Public Method,"""com.graphhopper.storage.index.Location2IDFullIndex.loadExisting""",,,,,,4,0,
Public Method,"""com.graphhopper.storage.index.Location2IDFullIndex.prepareIndex""",,,,,,4,0,
Public Method,"""com.graphhopper.storage.index.Location2IDFullIndex.setApproximation""",,,,,,8,0,
Public Method,"""com.graphhopper.storage.index.Location2IDFullIndex.setResolution""",,,,,,4,0,
Public Method,"""com.graphhopper.storage.index.Location2IDFullIndex.setSegmentSize""",,,,,,3,0,
File,"""graphhopper-0.7.0/core/src/main/java/com/graphhopper/storage/index/Location2IDFullIndex.java""",,,,13,,114,22,
Public Class,"""com.graphhopper.http.GraphHopperServlet""",1,12,0,5,15,199,12,3
Protected Method,"""com.graphhopper.http.GraphHopperServlet.createGPXString""",,,,,,16,1,
Public Method,"""com.graphhopper.http.GraphHopperServlet.doGet""",,,,,,111,3,
Protected Method,"""com.graphhopper.http.GraphHopperServlet.errorsToXML""",,,,,,39,0,
Protected Method,"""com.graphhopper.http.GraphHopperServlet.getPoints""",,,,,,16,0,
Protected Method,"""com.graphhopper.http.GraphHopperServlet.initHints""",,,,,,9,0,
File,"""graphhopper-0.7.0/web/src/main/java/com/graphhopper/http/GraphHopperServlet.java""",,,,5,,226,29,
Public Class,"""com.graphhopper.storage.NativeFSLockFactory""",2,2,0,6,6,188,10,1
Public Constructor,"""com.graphhopper.storage.NativeFSLockFactory.NativeFSLockFactory""",,,,,,3,0,
Public Constructor,"""com.graphhopper.storage.NativeFSLockFactory.NativeFSLockFactory""",,,,,,4,0,
Static Class,"""com.graphhopper.storage.NativeFSLockFactory.NativeLock""",2,1,0,8,8,142,4,1
Public Constructor,"""com.graphhopper.storage.NativeFSLockFactory.NativeLock.NativeLock""",,,,,,7,0,
Public Method,"""com.graphhopper.storage.NativeFSLockFactory.NativeLock.getName""",,,,,,4,0,
Public Method,"""com.graphhopper.storage.NativeFSLockFactory.NativeLock.getObtainFailedReason""",,,,,,4,0,
Public Method,"""com.graphhopper.storage.NativeFSLockFactory.NativeLock.isLocked""",,,,,,17,0,
Private Method,"""com.graphhopper.storage.NativeFSLockFactory.NativeLock.lockExists""",,,,,,4,0,
Public Method,"""com.graphhopper.storage.NativeFSLockFactory.NativeLock.release""",,,,,,38,0,
Public Method,"""com.graphhopper.storage.NativeFSLockFactory.NativeLock.toString""",,,,,,4,0,
Public Method,"""com.graphhopper.storage.NativeFSLockFactory.NativeLock.tryLock""",,,,,,47,4,
Public Method,"""com.graphhopper.storage.NativeFSLockFactory.create""",,,,,,6,0,
Public Method,"""com.graphhopper.storage.NativeFSLockFactory.forceRemove""",,,,,,10,0,
Public Static Method,"""com.graphhopper.storage.NativeFSLockFactory.main""",,,,,,12,1,
Public Method,"""com.graphhopper.storage.NativeFSLockFactory.setLockDir""",,,,,,4,0,
File,"""graphhopper-0.7.0/core/src/main/java/com/graphhopper/storage/NativeFSLockFactory.java""",,,,14,,196,27,
Public Class,"""com.graphhopper.ui.DebugAStarBi""",2,7,0,3,44,24,3,4
Public Constructor,"""com.graphhopper.ui.DebugAStarBi.DebugAStarBi""",,,,,,5,0,
Public Method,"""com.graphhopper.ui.DebugAStarBi.setGraphics2D""",,,,,,4,0,
Public Method,"""com.graphhopper.ui.DebugAStarBi.updateBestPath""",,,,,,8,0,
File,"""graphhopper-0.7.0/tools/src/main/java/com/graphhopper/ui/DebugAStarBi.java""",,,,3,,34,20,
Public Class,"""com.graphhopper.storage.NativeFSLockFactoryTest""",1,3,0,2,7,27,11,2
Protected Method,"""com.graphhopper.storage.NativeFSLockFactoryTest.createLockFactory""",,,,,,4,0,
Public Method,"""com.graphhopper.storage.NativeFSLockFactoryTest.testMultiReadObtain""",,,,,,18,8,
File,"""graphhopper-0.7.0/core/src/test/java/com/graphhopper/storage/NativeFSLockFactoryTest.java""",,,,2,,31,28,
Public Class,"""com.graphhopper.coll.OSMIDMap""",2,5,0,10,10,104,8,1
Public Constructor,"""com.graphhopper.coll.OSMIDMap.OSMIDMap""",,,,,,4,0,
Public Constructor,"""com.graphhopper.coll.OSMIDMap.OSMIDMap""",,,,,,9,0,
Static Method,"""com.graphhopper.coll.OSMIDMap.binarySearch""",,,,,,25,1,
Public Method,"""com.graphhopper.coll.OSMIDMap.get""",,,,,,7,0,
Public Method,"""com.graphhopper.coll.OSMIDMap.getCapacity""",,,,,,4,0,
Public Method,"""com.graphhopper.coll.OSMIDMap.getMemoryUsage""",,,,,,4,0,
Public Method,"""com.graphhopper.coll.OSMIDMap.getSize""",,,,,,4,0,
Public Method,"""com.graphhopper.coll.OSMIDMap.optimize""",,,,,,3,0,
Public Method,"""com.graphhopper.coll.OSMIDMap.put""",,,,,,25,1,
Public Method,"""com.graphhopper.coll.OSMIDMap.remove""",,,,,,4,0,
File,"""graphhopper-0.7.0/core/src/main/java/com/graphhopper/coll/OSMIDMap.java""",,,,10,,109,25,
Public Class,"""com.graphhopper.coll.GHTBitSetTest""",1,2,0,3,9,20,5,2
Public Method,"""com.graphhopper.coll.GHTBitSetTest.createBitSet""",,,,,,4,0,
Public Method,"""com.graphhopper.coll.GHTBitSetTest.testNext""",,,,,,3,1,
Public Method,"""com.graphhopper.coll.GHTBitSetTest.testToString""",,,,,,7,1,
File,"""graphhopper-0.7.0/core/src/test/java/com/graphhopper/coll/GHTBitSetTest.java""",,,,3,,22,22,
